vocal_channel,emotion,emotional_intensity,statement,repetition,sex,length_ms,zero_crossings_sum,mfcc_mean,mfcc_max,sc_std,sc_min,sc_max,stft_std,stft_min,stft_kur,kur,skew,PCA1,PCA2,PCA3
song,happy,strong,Kids are talking by the door,1st,M,1.5803349456878013,1.4561396844358687,0.7306621210311199,0.3707460580549965,-0.6129705503105756,1.3455287762184258,-0.11557804208742857,-0.15162575713985887,-0.04806078010456347,0.6917774870590636,-1.0550338609539127,0.4332135547376233,1.7457277142604315,1.244562626800331,-0.46142033290122675
song,happy,strong,Kids are talking by the door,1st,M,0.6326452412642211,-0.5737462992560952,0.9487284888944544,1.0902310538351296,0.0631036910363191,0.3124266501294005,-0.05533393652209716,0.19147262867019113,-0.17607579076052277,0.43266871416071945,-1.599178953623348,0.7782583859804337,2.637671384151237,1.1036983679525243,-0.20744296012255084
song,sad,strong,Kids are talking by the door,1st,M,0.7446297389650673,-1.2603856064498127,0.2549537860258757,0.25872531434209306,-0.03246313045131847,0.8057184690265597,-0.35577355670693867,0.7571105750479117,-0.06582009368368313,-1.2816731886157615,-1.3773642314303276,-0.7028933802674535,-0.7945433309036618,1.0398732861416975,0.25588929880082456
speech,angry,normal,Kids are talking by the door,2nd,M,-0.14790342181481256,0.10169928563347022,1.316225653759369,1.5190699414010282,0.19489350028948857,0.9982353728634897,0.09269973108611773,-0.9166489869117934,-0.059215300999624146,-0.03252133499549495,0.9326997970468067,1.5248021232106137,2.2768908087368946,-2.1000868681447407,0.056862887545125
speech,calm,normal,Kids are talking by the door,2nd,M,-0.7061544999055989,-1.3862467279672297,0.013242684034662583,0.06566592274908889,0.3507913037391299,0.8788054426193945,-0.32169795775394877,-1.1456389674220282,0.45313257151954206,0.45706881655714743,-0.0023477192348710933,-3.327412552392753,-4.756706006544122,-0.35779189253035376,1.0732315595731812
speech,neutral,normal,Kids are talking by the door,1st,M,-1.2075776239392393,-1.6322356010414003,-0.11903398896375547,1.4969548193861408,0.7729948633583924,0.5387179427790588,0.19866412388641266,-0.98998906015428,1.7612671864614142,0.7431061923293617,0.2496910385379147,-0.7918853300373996,-3.858973903580329,-0.754664055595837,0.8508911622964808
speech,fearful,normal,Kids are talking by the door,1st,M,-0.7061544999055989,-0.08477174689667252,0.6742741741633057,2.0131856346582078,-0.12897446671352766,0.3728360891867919,0.23642514982203736,-1.6753725264340742,3.229587096059633,0.24298103495523074,1.0802087248148675,1.7077669324596294,-0.5376065985677858,-0.5216359198996702,0.33843697561889763
speech,surprised,normal,Dogs are sitting by the door,2nd,M,-1.3195621216400857,-0.5961337438643993,0.053701561031695794,0.2713418656707242,0.657564858275749,1.0734100057160558,0.13955238283908658,-0.6271225404501942,-0.24940440450331725,1.5518790198669752,0.5176835195446491,0.8643271964862526,-1.011137681517413,-3.7875818743761385,0.03245801671011573
speech,fearful,normal,Dogs are sitting by the door,2nd,M,-1.6538442043291792,-1.687112142093463,-0.8099809015553381,0.5285910393557798,1.736816799080974,-1.0884694029008997,0.1789614066169987,1.1299844831579555,-0.47051743288632863,-1.0576000053701824,0.6453457405529401,1.4964115436115983,-2.2927912247296125,-0.5459802938900443,-0.34860378378799234
speech,surprised,normal,Kids are talking by the door,1st,M,-0.9836086285375466,-0.3998340771159767,0.4934811834968332,1.6658792867988117,0.4497141893768712,0.2258928410161698,1.094006352087358,-1.3686528711078352,0.7415769537683278,0.22984037632699705,0.73526736069483,0.7860408574354062,0.005592663286145308,-1.162965688466535,0.1591570367821218
song,happy,strong,Dogs are sitting by the door,2nd,M,1.0789118216541609,0.4866541258494311,1.2291684912740681,0.41936440018102217,0.07703109693572674,0.868448447464098,-0.4672904889633566,0.25152087285850455,-0.25658740267999197,-0.7672854943811972,-0.5545263362505906,1.2216606605900953,1.5889156412676295,-0.9380520195944715,-0.4102547505529991
speech,angry,normal,Dogs are sitting by the door,1st,M,-1.3747186652837862,-1.0029299934543154,0.05206695866857822,0.6526732830690454,1.05956659690865,-1.0884694029008997,0.24323073755454439,-0.2429789902558403,-0.47051743288632863,0.7481929558752576,0.33135941220143494,0.834862074913333,-0.7305998288188388,-2.748383381413132,-0.11707213807522296
speech,surprised,normal,Kids are talking by the door,1st,M,-1.7090007479728797,-1.5364064174131717,-0.1877402489721832,1.5922694028153526,-0.018357123533758873,0.9131616785147018,-0.5955510120839962,-3.9943205664635952,5.347070111442752,2.7520547971339866,1.7606612787440343,-0.7137829643127008,-5.085359938466891,-0.9970271713789871,1.6429530687387368
speech,surprised,strong,Dogs are sitting by the door,1st,M,-1.1524210802955388,-0.8997293341623769,-0.6152581096140479,2.263958824862506,0.8516962110478944,-1.0884694029008997,0.16077347641195025,0.5403473207354541,-0.47051743288632863,-0.6352404160244007,1.6359656817653423,-1.430191329706034,-3.4786304521157976,0.09574854239665917,0.3365307406380612
speech,angry,strong,Kids are talking by the door,1st,M,-1.1524210802955388,-0.7408330809668526,0.9354063898710542,0.13971315486854352,0.9143460566477928,-1.0884694029008997,0.7962459021580478,-0.06697788105884382,-0.47051743288632863,0.5524517213227377,0.4100504126762737,0.3404892239118697,1.9756856287619438,-4.840471187480687,-0.26415723068339103
song,happy,normal,Kids are talking by the door,2nd,M,1.1908963193550073,-0.6515563201508107,0.9955350268529265,0.2109135852689987,-0.48456930475151727,0.6496386156416563,-0.6590252851428096,0.1704476548769468,0.22408711513963106,-0.5803961930418587,-0.7661230730929942,1.3252451179085687,-0.016544445677867833,0.6925494989182864,0.20421262586992397
speech,surprised,strong,Dogs are sitting by the door,1st,M,-1.0404365825946924,-0.29636040020686377,0.38899521918128926,1.2581081166969499,-0.2555385572987164,0.29029522704589494,0.1853120747289497,-1.081695967562975,0.23111571545773424,0.21738675434075808,0.274007684353288,0.43677169107008645,0.5493095866199136,-0.9435290462053357,0.27301523968444674
speech,fearful,strong,Kids are talking by the door,2nd,M,-1.095593126238393,-1.219705981490821,0.007063106155316878,-0.10083793620287769,0.885297221693721,-1.0884694029008997,0.22109454204566306,0.6600596560596977,-0.47051743288632863,-0.7603136346708972,0.12924004532924846,1.3013818666293244,0.41157531023344157,0.23882721186228711,0.3098419730651434
speech,angry,normal,Kids are talking by the door,1st,M,-0.14790342181481256,1.5254861591981765,0.11638106636358907,0.3781736679987724,-1.084904006045766,1.6832164473713958,-0.40484852134239974,-2.729832671069381,1.2500878532311155,1.318136366127018,1.9402590609246821,-0.40119464499358726,-2.0552590508727744,0.39141728584627394,1.0236150130554789
speech,fearful,normal,Kids are talking by the door,2nd,M,-0.9836086285375466,-1.5355873645616485,1.6849790657451964,1.163533986356386,-2.2081005558342666,-0.6397222917645693,-2.66045024200099,-1.0167639713383314,0.9736669455090426,0.14884043572376154,1.16651801589061,-0.6409997093668904,0.9367317144465138,-0.707359404276291,2.2362067156046823
song,happy,strong,Kids are talking by the door,2nd,M,0.7446297389650673,0.01706382430939372,2.536334912022007,-0.3118724515805847,-3.854775958600549,0.4638216415695686,-3.446908376476794,-0.41563801832885056,0.0970166013034994,0.40118872278510964,0.1521524062296915,0.31956036036933694,5.087811931547437,0.5885701228302611,1.6460928713093903
speech,surprised,normal,Dogs are sitting by the door,1st,M,-0.649326545848453,-0.015425272134364681,0.653133855517632,1.73209040966013,0.16019816669977407,0.7048574983292623,-0.35680319725832815,-0.8580765009105945,1.2550978153805963,0.2652728509863627,0.8011604897555434,-1.2027697282619259,-2.0455658653611453,-1.3225796567028223,0.7940808198235243
speech,surprised,normal,Dogs are sitting by the door,1st,M,-0.9284520848938461,-1.4643297664791195,-0.5170760463120032,0.982826506234876,1.439758521581033,-1.0884694029008997,0.2847780373432479,-1.320149797145798,-0.47051743288632863,0.7806204050692399,0.966794317684157,2.5287790916291004,-3.364499508679918,-1.7210919509321416,-0.04107745922396854
song,happy,strong,Kids are talking by the door,2nd,M,1.1908963193550073,-0.4926600669552864,1.8966021739915866,0.21344689645955806,-1.8155314577863706,0.9272910947640128,-1.527507061559267,-0.3333694311533166,0.760516355430562,-0.3590588950214395,-0.021178768222118293,-0.11059374093595489,4.264389094929542,-0.24177904234284814,2.0009511824991124
speech,angry,normal,Kids are talking by the door,1st,M,-1.0404365825946924,-0.39573881285836005,0.6262311371629908,0.4165322151983173,-0.7252565835470176,1.2260716615255427,-1.0234495924617997,-3.0556610568857976,5.788202592598695,1.8446701804247014,3.3566101564832285,1.7329532196865505,-2.9168103782779506,-1.969554314454955,0.9638107689196413
speech,fearful,normal,Kids are talking by the door,2nd,M,-0.42702896086020575,0.272062278750321,0.5272486034285959,-0.010062234044332777,-1.6033183321208708,1.2028620063172526,3.041002446837056,-1.5950785420722977,0.8759041876540877,1.1211958429763123,1.5667786215580763,-1.6492924381092475,1.9105919331620769,2.732545686589914,2.736757767524613
speech,calm,normal,Kids are talking by the door,1st,M,-1.0404365825946924,-0.8287447536970225,-0.19319363612568552,1.078425731370891,0.6159316193022553,-1.0884694029008997,0.7975932509697922,-0.19661813720719004,-0.47051743288632863,0.1532127138583808,1.4594247535782139,0.6128809633926701,-2.6470170626934593,0.9912526754330883,1.276654055182319
speech,neutral,normal,Kids are talking by the door,2nd,M,-1.4867031629846326,-0.7566681027629703,-0.6945803085831597,2.085016507974139,1.3729062278986837,0.7535062572273753,0.26297472447128706,-1.7020031300618836,0.9467621872985702,1.971600541223359,1.5480109898360892,0.1756056902308542,-4.659740851807164,-2.326474747997351,0.47550419095293367
song,sad,strong,Kids are talking by the door,2nd,M,1.3580373606995542,-0.7277282353424795,-1.7181726170388953,0.6922950240052737,0.9839165520551033,-1.0884694029008997,0.17954888936275348,1.0376308297545784,-0.47051743288632863,-1.1810121232743847,-0.6222038847653587,0.726313494983136,-2.19225086831475,1.9725487980399117,-0.01881093649871133
song,sad,strong,Kids are talking by the door,2nd,M,0.41034765627597375,0.007235190091113867,0.03171633877576153,0.40086807435210264,0.2494409485898556,0.4727558677790295,0.17272473989034842,0.12751752073290898,0.2234078059554438,0.04467562318274758,-0.611239716365805,0.14287298045133934,-0.4809259429050741,1.8908838258176186,-0.06376863448266838
speech,calm,normal,Kids are talking by the door,1st,M,-1.3195621216400857,-0.8696973962731885,-0.38012872820326626,1.8939226827619062,0.9007113689906125,0.7227596215768569,0.0828182233143307,-2.160899775886584,1.9727910108986446,1.9793421813630745,0.1892965142897188,-0.41309669362007456,-4.847484471046226,-1.504341019782497,0.8319463054270603
speech,neutral,normal,Kids are talking by the door,2nd,M,-0.4821855045039062,0.22210005480739842,0.29536553692512485,0.6740771854678773,-0.14019320574895053,1.1131319859736701,0.18639638490927363,-1.6298741481226289,1.7128591114788083,0.38706738470570634,0.3100344839988627,0.07792894481707124,-2.6791586852403255,0.06740271904732012,0.6805741255689027
speech,calm,strong,Dogs are sitting by the door,1st,M,-1.820985245673726,-1.2803158925035467,-0.5644947747216815,1.6152161401952547,1.062207376199146,0.9790763622270687,0.18871801708103716,-1.725264921841971,4.121859978547427,1.9489640070582221,1.5738869192641136,-0.03678931197856881,-4.428471163449215,-2.2690224591321697,0.5297950304968119
song,sad,normal,Dogs are sitting by the door,2nd,M,0.7997862826087678,0.012968560051777114,-0.20169989677559655,1.0218747325969892,0.9567549114201344,0.5421013536428652,0.1196384408297093,0.3544932753821981,-0.35044491713322196,-0.7293537006558207,-1.551232069253867,-0.10616662321283185,-2.069306181375341,0.8174297151434894,-0.7690991382918846
song,sad,normal,Dogs are sitting by the door,2nd,M,1.4131939043432546,-1.4916315281965635,-1.4566490303095552,0.6315190191401006,1.0223978874414619,-1.0884694029008997,0.1850983210412637,1.0801956182378234,-0.47051743288632863,-0.7800744072427437,-1.6941702541151342,0.05664141129851032,-1.690861334724719,3.343344471233247,0.6299591085794845
speech,calm,strong,Dogs are sitting by the door,1st,M,0.2983631585751274,1.58227382357046,0.20948540483446332,0.2763657917958229,-0.22212758544430303,1.1741536775094235,-0.2263212236689204,-1.8012343191989408,1.429736695095049,0.7785208151363971,-0.23735183074413846,-0.3426481988131917,-2.4963817968622397,1.0937951861797695,0.12767709562533563
speech,angry,strong,Dogs are sitting by the door,1st,M,-0.7613110435492993,-0.02989520584461002,1.639480389205209,0.8466769927569213,-1.7993490761254414,1.5162207733396813,-0.881711248874551,-1.9894687830321334,1.838592262523074,1.2704685611187343,0.9719088144846765,0.2025153208895969,2.5263189983271337,-3.432050984265227,0.7868030909440978
speech,fearful,strong,Dogs are sitting by the door,2nd,M,-1.095593126238393,0.31192285085778926,1.952289512872354,-0.9919053374957061,-3.23886482708778,0.7752066333471699,-1.5699222843769183,-1.0315240682159916,-0.12687620943671704,1.376222903027982,0.34725086701604246,-1.1835438961521692,6.60910525539599,1.2515099379408559,3.0184842020204643
speech,surprised,strong,Kids are talking by the door,1st,M,-1.095593126238393,-1.9131707291138995,-0.12902359964389815,0.8022078804840034,1.5143404651861272,-1.0884694029008997,0.31564097092015225,-0.5712732681848464,-0.47051743288632863,0.7634803117213691,0.18142320795842118,1.6889898250487567,-2.2899432995037245,-2.2433477114648492,0.12066873061515013
song,happy,normal,Dogs are sitting by the door,2nd,M,1.525178402044101,-0.22182659071824157,0.9836588013915204,0.6633550400933166,-0.4031448790027047,0.7332903782609312,-1.049310226129188,-0.18778182552212788,0.15965707502858592,0.6773218411466145,-0.9013977273964544,-0.6500517931627663,1.0875867169349138,0.6854629572558761,-1.0367148835903097
song,happy,normal,Dogs are sitting by the door,2nd,M,0.7446297389650673,0.182785517934279,1.439264713952275,0.0037917394069878554,-1.6114746848334847,0.6164048049032924,-0.36777671639737924,-0.32312181666077056,0.13647494025403534,0.43991759764168015,-0.5663658053737582,-0.13605584552408978,3.5450848189184665,1.8179101331623293,1.7519574152163393
speech,surprised,strong,Kids are talking by the door,1st,M,-1.2075776239392393,-1.2874143505500821,1.571434792205707,0.8443460079687649,-0.19224655536047464,-0.032859629881362096,-0.5556269356209691,-1.599489439094086,0.5127262125430336,1.423597012424537,0.45975736163550684,-1.613202627073185,0.072254354972447,-2.4950467534728324,0.9307155584068662
speech,angry,strong,Dogs are sitting by the door,1st,M,0.24320661493142695,1.6781030071986887,2.150353096326511,0.23192591299549617,-2.18215312393483,0.9152617811698344,-1.828404993615996,-1.281078606087175,0.23880534971751533,0.6073638135495685,0.4271240418369442,0.31809713218300706,5.419176831470749,-2.970156339097457,0.3079412638356948
speech,fearful,strong,Dogs are sitting by the door,2nd,M,-0.42702896086020575,-0.005323620298910388,2.100383275156822,-0.017676015050397037,-1.3450489575241449,-0.8959315898745845,-1.076712625916511,-0.9065404040147117,0.047842580483089814,1.6536350166804583,1.0753299381910155,-0.4734050115161534,2.939023097004109,-3.1652288843271794,2.5457915530668367
speech,sad,normal,Kids are talking by the door,2nd,M,-0.37020100680305984,-1.6565341689699256,-0.5823008097441819,1.3341666886608379,1.4671228632823259,-1.0884694029008997,0.22233339966222773,0.04553663952697561,-0.47051743288632863,-0.11125808833973314,0.9909320754730937,2.609718759354336,-2.578299058294399,0.20862379768664127,0.24904916793134627
song,calm,strong,Kids are talking by the door,1st,M,2.083429480134887,-0.40556744707663994,0.513794551331402,0.780243541643531,0.20557664849094734,-1.0884694029008997,-0.43692827846966564,0.5220568570883622,-0.47051743288632863,-0.7075844936420824,-1.0262313229416626,1.0973762806112661,-0.3034695157184386,1.6386204567121478,0.11684626276124496
